3-7-2024 08:13:09-log: Cannot access game frame or container.
3-7-2024 08:13:09-debug: asset-db:require-engine-code (1528ms)
3-7-2024 08:13:10-log: Cocos Creator v3.8.0
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.87MB, end 87.87MB, increase: 68.00MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-register: programming start:88.63MB, end 91.12MB, increase: 2.49MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:91.16MB, end 94.77MB, increase: 3.61MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db-plugin-enable: project start:91.33MB, end 94.78MB, increase: 3.44MB
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:87.88MB, end 94.78MB, increase: 6.90MB
3-7-2024 08:13:10-debug: asset-db:worker-init: initPlugin (351ms)
3-7-2024 08:13:10-debug: [Assets Memory track]: asset-db:worker-init start:19.87MB, end 94.84MB, increase: 74.97MB
3-7-2024 08:13:10-debug: Run asset db hook programming:beforePreStart ...
3-7-2024 08:13:10-debug: Run asset db hook programming:beforePreStart success!
3-7-2024 08:13:10-debug: Run asset db hook engine-extends:beforePreStart success!
3-7-2024 08:13:11-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.8.0\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
3-7-2024 08:51:16-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:51:26-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:51:26-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:51:26-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:51:35-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:51:35-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:51:35-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:51:55-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:51:55-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:51:55-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:52:11-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:52:11-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:52:11-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:52:13-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:52:13-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:52:13-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:52:22-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:52:22-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:52:22-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:52:25-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:52:25-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:52:25-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:52:43-debug: refresh db internal success
3-7-2024 08:52:43-debug: refresh db assets success
3-7-2024 08:52:43-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:52:43-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:52:43-debug: asset-db:refresh-all-database (54ms)
3-7-2024 08:52:43-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 08:52:43-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 08:52:51-debug: refresh db internal success
3-7-2024 08:52:51-debug: refresh db assets success
3-7-2024 08:52:51-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:52:51-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:52:51-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 08:52:51-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 08:52:51-debug: asset-db:refresh-all-database (60ms)
3-7-2024 08:52:56-debug: refresh db internal success
3-7-2024 08:52:56-debug: refresh db assets success
3-7-2024 08:52:56-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:52:56-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:52:56-debug: asset-db:refresh-all-database (63ms)
3-7-2024 08:52:56-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 08:52:56-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 08:53:49-debug: refresh db internal success
3-7-2024 08:53:49-debug: refresh db assets success
3-7-2024 08:53:49-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:53:49-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:53:49-debug: asset-db:refresh-all-database (56ms)
3-7-2024 08:53:49-debug: asset-db:worker-effect-data-processing (2ms)
3-7-2024 08:53:49-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 08:53:55-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:53:55-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:53:55-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:54:04-debug: refresh db internal success
3-7-2024 08:54:04-debug: refresh db assets success
3-7-2024 08:54:04-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:54:04-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:54:04-debug: asset-db:refresh-all-database (63ms)
3-7-2024 08:54:04-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 08:54:04-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 08:54:05-debug: refresh db internal success
3-7-2024 08:54:05-debug: refresh db assets success
3-7-2024 08:54:05-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:54:05-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:54:05-debug: asset-db:refresh-all-database (62ms)
3-7-2024 08:54:05-debug: asset-db:worker-effect-data-processing (2ms)
3-7-2024 08:54:05-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 08:54:07-debug: refresh db internal success
3-7-2024 08:54:07-debug: refresh db assets success
3-7-2024 08:54:07-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:54:07-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:54:07-debug: asset-db:refresh-all-database (55ms)
3-7-2024 08:54:07-debug: asset-db:worker-effect-data-processing (2ms)
3-7-2024 08:54:07-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 08:54:08-debug: refresh db internal success
3-7-2024 08:54:08-debug: refresh db assets success
3-7-2024 08:54:08-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:54:08-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:54:08-debug: asset-db:refresh-all-database (69ms)
3-7-2024 08:54:08-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 08:54:08-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 08:54:12-debug: refresh db internal success
3-7-2024 08:54:12-debug: refresh db assets success
3-7-2024 08:54:12-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:54:12-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:54:12-debug: asset-db:refresh-all-database (50ms)
3-7-2024 08:54:12-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 08:54:12-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 08:54:19-debug: refresh db internal success
3-7-2024 08:54:19-debug: refresh db assets success
3-7-2024 08:54:19-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:54:19-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:54:19-debug: asset-db:refresh-all-database (62ms)
3-7-2024 08:54:19-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 08:54:19-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 08:55:11-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:55:11-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:55:11-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:55:21-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:55:21-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:55:21-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:55:47-debug: start move asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts -> D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane...
3-7-2024 08:55:47-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane...
3-7-2024 08:55:47-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\Planebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:55:47-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane\Background.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 08:55:47-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets success
3-7-2024 08:55:47-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets...
3-7-2024 08:55:47-debug: move asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts -> D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane success
3-7-2024 08:55:47-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject success
3-7-2024 08:55:47-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\NewComponent.ts...
3-7-2024 08:55:47-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scriptsbackground: #aaff85; color: #000;color: #000;
3-7-2024 08:55:47-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\NewComponent.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 08:55:47-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts success
3-7-2024 08:56:01-debug: start move asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane\Background.ts -> D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Background.ts...
3-7-2024 08:56:01-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Background.ts...
3-7-2024 08:56:01-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Background.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 08:56:01-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts success
3-7-2024 08:56:01-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane...
3-7-2024 08:56:01-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\Planebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:56:01-debug: move asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane\Background.ts -> D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Background.ts success
3-7-2024 08:56:01-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets success
3-7-2024 08:56:02-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scriptsbackground: #aaff85; color: #000;color: #000;
3-7-2024 08:56:07-debug: start remove asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane...
3-7-2024 08:56:08-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane...
3-7-2024 08:56:08-debug: %cDestroy%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\Planebackground: #ffb8b8; color: #000;color: #000;
3-7-2024 08:56:08-debug: remove asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\Plane success
3-7-2024 08:56:08-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets success
3-7-2024 08:56:08-debug: refresh db internal success
3-7-2024 08:56:08-debug: refresh db assets success
3-7-2024 08:56:08-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:56:08-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:56:08-debug: asset-db:refresh-all-database (85ms)
3-7-2024 08:56:12-debug: start remove asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\NewComponent.ts...
3-7-2024 08:56:12-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\NewComponent.ts...
3-7-2024 08:56:12-debug: %cDestroy%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\NewComponent.tsbackground: #ffb8b8; color: #000;color: #000;
3-7-2024 08:56:12-debug: remove asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\NewComponent.ts success
3-7-2024 08:56:12-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts success
3-7-2024 08:56:12-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scriptsbackground: #aaff85; color: #000;color: #000;
3-7-2024 08:56:12-debug: refresh db internal success
3-7-2024 08:56:12-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:56:12-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:56:12-debug: refresh db assets success
3-7-2024 08:56:12-debug: asset-db:refresh-all-database (91ms)
3-7-2024 08:56:12-debug: asset-db:worker-effect-data-processing (2ms)
3-7-2024 08:56:12-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 08:56:21-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Plane.ts...
3-7-2024 08:56:21-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Plane.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 08:56:21-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts success
3-7-2024 08:56:21-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scriptsbackground: #aaff85; color: #000;color: #000;
3-7-2024 08:56:22-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:56:22-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:56:22-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:56:26-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scene...
3-7-2024 08:56:26-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene\play.scenebackground: #aaff85; color: #000;color: #000;
3-7-2024 08:56:26-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\scene success
3-7-2024 08:56:28-debug: refresh db internal success
3-7-2024 08:56:28-debug: refresh db assets success
3-7-2024 08:56:28-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:56:28-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:56:28-debug: asset-db:refresh-all-database (58ms)
3-7-2024 08:56:29-debug: refresh db internal success
3-7-2024 08:56:29-debug: refresh db assets success
3-7-2024 08:56:29-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:56:29-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:56:29-debug: asset-db:refresh-all-database (64ms)
3-7-2024 08:56:29-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 08:56:29-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 08:56:32-debug: refresh db internal success
3-7-2024 08:56:32-debug: refresh db assets success
3-7-2024 08:56:32-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:56:32-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:56:32-debug: asset-db:refresh-all-database (49ms)
3-7-2024 08:56:32-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 08:56:32-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 08:56:33-debug: refresh db internal success
3-7-2024 08:56:33-debug: refresh db assets success
3-7-2024 08:56:33-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 08:56:33-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 08:56:33-debug: asset-db:refresh-all-database (88ms)
3-7-2024 08:56:33-debug: asset-db-hook-engine-extends-afterRefresh (2ms)
3-7-2024 09:02:04-debug: refresh db internal success
3-7-2024 09:02:04-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\scripts\Plane.tsbackground: #aaff85; color: #000;color: #000;
3-7-2024 09:02:04-debug: refresh db assets success
3-7-2024 09:02:04-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 09:02:04-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 09:02:04-debug: asset-db:refresh-all-database (63ms)
3-7-2024 09:02:04-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 09:02:04-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 09:02:08-debug: refresh db internal success
3-7-2024 09:02:08-debug: refresh db assets success
3-7-2024 09:02:08-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 09:02:08-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 09:02:08-debug: asset-db:refresh-all-database (57ms)
3-7-2024 09:02:08-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 09:02:08-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 09:02:12-debug: refresh db internal success
3-7-2024 09:02:12-debug: refresh db assets success
3-7-2024 09:02:12-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 09:02:12-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 09:02:12-debug: asset-db:refresh-all-database (55ms)
3-7-2024 09:02:12-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 09:02:12-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 09:02:28-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\animation\Plane.anim...
3-7-2024 09:02:28-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\animation\Plane.animbackground: #aaff85; color: #000;color: #000;
3-7-2024 09:02:28-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\animation success
3-7-2024 09:02:28-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\animationbackground: #aaff85; color: #000;color: #000;
3-7-2024 09:02:28-debug: refresh db internal success
3-7-2024 09:02:28-debug: refresh db assets success
3-7-2024 09:02:28-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 09:02:28-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 09:02:28-debug: asset-db:refresh-all-database (64ms)
3-7-2024 09:02:28-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 09:02:28-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 09:02:28-debug: start refresh asset from D:\Cocos Creator\Sky-Hunter\NewProject\assets\animation\Plane.anim...
3-7-2024 09:02:28-debug: %cImport%c: D:\Cocos Creator\Sky-Hunter\NewProject\assets\animation\Plane.animbackground: #aaff85; color: #000;color: #000;
3-7-2024 09:02:28-debug: refresh asset D:\Cocos Creator\Sky-Hunter\NewProject\assets\animation success
3-7-2024 09:02:44-debug: refresh db internal success
3-7-2024 09:02:44-debug: refresh db assets success
3-7-2024 09:02:44-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 09:02:44-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 09:02:44-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 09:02:44-debug: asset-db:refresh-all-database (63ms)
3-7-2024 09:02:56-debug: refresh db internal success
3-7-2024 09:02:57-debug: refresh db assets success
3-7-2024 09:02:57-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 09:02:57-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 09:02:57-debug: asset-db:refresh-all-database (61ms)
3-7-2024 09:02:57-debug: asset-db:worker-effect-data-processing (1ms)
3-7-2024 09:02:57-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
3-7-2024 09:03:06-debug: refresh db internal success
3-7-2024 09:03:06-debug: refresh db assets success
3-7-2024 09:03:06-debug: Run asset db hook engine-extends:afterRefresh ...
3-7-2024 09:03:06-debug: Run asset db hook engine-extends:afterRefresh success!
3-7-2024 09:03:06-debug: asset-db:refresh-all-database (58ms)
